Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000113657,DPYSL3,Gene Expression,0.18790165255957178,0.0,0.0,108,0.312329299846032,53
ENSG00000170955,CAVIN3,Gene Expression,0.18786103576570418,0.0,0.0,160,0.43069775457595355,75
ENSG00000189159,JPT1,Gene Expression,0.18747496653816886,0.0,0.0,296,0.6035906207268514,77
ENSG00000173258,ZNF483,Gene Expression,0.18706531491534933,0.0,0.0,22,0.04250122405654117,17
ENSG00000163286,ALPG,Gene Expression,0.18656627438540987,0.0,0.0,16,0.014376476818143757,9
ENSG00000135373,EHF,Gene Expression,0.18621644802859882,0.0,0.0,114,0.2535851228018318,49
ENSG00000233493,TMEM238,Gene Expression,0.18480696752477013,0.0,0.0,136,0.39345610357234523,61
ENSG00000197746,PSAP,Gene Expression,0.18429556810527628,0.0,0.0,776,1.9481097479588614,172
ENSG00000140682,TGFB1I1,Gene Expression,0.18402943112545003,0.0,0.0,150,0.4459819156329097,80
ENSG00000149418,ST14,Gene Expression,0.1837506880703008,0.0,0.0,289,0.5964554718894357,84
ENSG00000156976,EIF4A2,Gene Expression,0.1835092721192297,0.0,0.0,221,0.5545250508636307,95
ENSG00000103490,PYCARD,Gene Expression,0.18331115539368412,0.0,0.0,243,0.573116687495109,79
ENSG00000131471,AOC3,Gene Expression,0.18280752281220977,0.0,0.0,100,0.24174202849747678,49
ENSG00000204610,TRIM15,Gene Expression,0.1824887681797974,0.0,0.0,73,0.11530436462373952,32
ENSG00000072110,ACTN1,Gene Expression,0.18221124589966164,0.0,0.0,300,0.7880376907892068,119
ENSG00000140285,FGF7,Gene Expression,0.18211733831059693,0.0,0.0,79,0.17327961394329083,47
ENSG00000102837,OLFM4,Gene Expression,0.18153861398310234,0.0,0.0,70,0.20871810886096642,35
ENSG00000002586,CD99,Gene Expression,0.18137225695629497,0.0,0.0,688,2.473388114671043,171
ENSG00000147676,MAL2,Gene Expression,0.1812516768270359,0.0,0.0,118,0.22631192393315203,36
ENSG00000175727,MLXIP,Gene Expression,0.18111853022406807,0.0,0.0,71,0.14376185374627357,51
ENSG00000152137,HSPB8,Gene Expression,0.18079327696847794,0.0,0.0,51,0.10251029265344136,31
ENSG00000125148,MT2A,Gene Expression,0.18036536800381878,0.0,0.0,305,0.9556402888794715,112
ENSG00000185650,ZFP36L1,Gene Expression,0.1801027512304352,0.0,0.0,236,0.5642802049867149,94
ENSG00000134871,COL4A2,Gene Expression,0.17999149558352198,0.0,0.0,173,0.5085730089317625,73
ENSG00000087085,ACHE,Gene Expression,0.1798109788864482,0.0,0.0,95,0.21277824407030954,36
ENSG00000255302,EID1,Gene Expression,0.17979427528695388,0.0,0.0,379,1.0648709004775292,140
ENSG00000103175,WFDC1,Gene Expression,0.17932720170843217,0.0,0.0,94,0.23193318769171187,51
ENSG00000164920,OSR2,Gene Expression,0.17866620874420128,0.0,0.0,51,0.12359627450715589,38
ENSG00000162482,AKR7A3,Gene Expression,0.17834575462956048,0.0,0.0,143,0.28135181624823113,57
ENSG00000125968,ID1,Gene Expression,0.1777553742982962,0.0,0.0,280,0.5915850729514599,69
ENSG00000156006,NAT2,Gene Expression,0.17768560273540077,0.0,0.0,8,0.007886691688598329,6
ENSG00000117115,PADI2,Gene Expression,0.1772698641768749,0.0,0.0,111,0.190215628799433,40
ENSG00000112531,QKI,Gene Expression,0.17691907628724096,0.0,0.0,106,0.28513464468545685,58
ENSG00000077782,FGFR1,Gene Expression,0.1766207908324097,0.0,0.0,79,0.22223029850565776,49
ENSG00000137309,HMGA1,Gene Expression,0.1763535904858914,0.0,0.0,173,0.501341325088373,68
ENSG00000196866,HIST1H2AD,Gene Expression,0.1756787395088583,0.0,0.0,154,0.4471859209006766,70
ENSG00000149451,ADAM33,Gene Expression,0.17475227185562064,0.0,0.0,115,0.3225197578322316,61
ENSG00000118816,CCNI,Gene Expression,0.17473351959967862,2.220446049250313e-16,9.545193538096285e-15,196,0.46083243773073707,94
ENSG00000100201,DDX17,Gene Expression,0.1746534656008089,2.220446049250313e-16,9.545193538096285e-15,379,0.8785737350934284,120
ENSG00000121900,TMEM54,Gene Expression,0.17458177665526287,0.0,0.0,196,0.4295152529286066,64
ENSG00000172115,CYCS,Gene Expression,0.17428780732746899,2.220446049250313e-16,9.545193538096285e-15,389,0.9956171313937862,122
ENSG00000143387,CTSK,Gene Expression,0.17399174673209494,0.0,0.0,188,0.5464259087662029,77
ENSG00000166333,ILK,Gene Expression,0.17395194955891313,0.0,0.0,118,0.29798891651056425,60
ENSG00000146072,TNFRSF21,Gene Expression,0.17350236432394084,2.220446049250313e-16,9.545193538096285e-15,202,0.4135148192453855,55
ENSG00000165633,VSTM4,Gene Expression,0.17300866541016272,0.0,0.0,18,0.03066166044166481,17
ENSG00000104267,CA2,Gene Expression,0.17280097810399844,0.0,0.0,158,0.24015107345404532,35
ENSG00000161714,PLCD3,Gene Expression,0.1725997927348321,2.220446049250313e-16,9.545193538096285e-15,203,0.3694915740121548,61
ENSG00000120306,CYSTM1,Gene Expression,0.17253622122601708,2.220446049250313e-16,9.545193538096285e-15,210,0.4256159035206256,66
ENSG00000198523,PLN,Gene Expression,0.17227951409577522,0.0,0.0,50,0.10822132097779362,27
ENSG00000140279,DUOX2,Gene Expression,0.17225570091344414,0.0,0.0,145,0.24090233426755955,48
ENSG00000159674,SPON2,Gene Expression,0.17212358992794324,4.440892098500626e-16,1.8745380080839693e-14,269,0.9511694050155012,99
ENSG00000156510,HKDC1,Gene Expression,0.17167937186149795,0.0,0.0,89,0.20224941498939453,45
ENSG00000137726,FXYD6,Gene Expression,0.17135627323504996,4.440892098500626e-16,1.8745380080839693e-14,199,0.7540777513423946,97
ENSG00000049540,ELN,Gene Expression,0.17121693908573613,2.220446049250313e-16,9.545193538096285e-15,99,0.26090566322738273,55
ENSG00000123243,ITIH5,Gene Expression,0.17116023392261412,2.220446049250313e-16,9.545193538096285e-15,87,0.21792203543942296,44
ENSG00000259207,ITGB3,Gene Expression,0.17110010740678971,2.220446049250313e-16,9.545193538096285e-15,98,0.2493951023342546,46
ENSG00000126267,COX6B1,Gene Expression,0.1709364248467667,6.661338147750939e-16,2.7783331191244542e-14,493,1.078668857368926,126
ENSG00000149596,JPH2,Gene Expression,0.17086998709259232,2.220446049250313e-16,9.545193538096285e-15,100,0.28164723648695333,55
ENSG00000012822,CALCOCO1,Gene Expression,0.17049726110978622,6.661338147750939e-16,2.7783331191244542e-14,112,0.24771105556928083,67
ENSG00000168615,ADAM9,Gene Expression,0.1703916287044192,6.661338147750939e-16,2.7783331191244542e-14,531,1.5849870974484388,140
ENSG00000103534,TMC5,Gene Expression,0.17038905040378985,2.220446049250313e-16,9.545193538096285e-15,164,0.3984729334408475,60
ENSG00000144824,PHLDB2,Gene Expression,0.17016051112642352,6.661338147750939e-16,2.7783331191244542e-14,135,0.35238072058112296,66
ENSG00000025423,HSD17B6,Gene Expression,0.17014116958055764,2.220446049250313e-16,9.545193538096285e-15,33,0.08078140798692117,23
ENSG00000132329,RAMP1,Gene Expression,0.17007896357950977,2.220446049250313e-16,9.545193538096285e-15,44,0.10447218427607595,30
ENSG00000148926,ADM,Gene Expression,0.16927843503900353,4.440892098500626e-16,1.8745380080839693e-14,150,0.42736597596472736,57
ENSG00000146374,RSPO3,Gene Expression,0.16906274918740702,2.220446049250313e-16,9.545193538096285e-15,55,0.1296458353677048,39
ENSG00000134884,ARGLU1,Gene Expression,0.16904983899134535,1.1102230246251565e-15,4.536054072039925e-14,1546,5.951345542419144,221
ENSG00000169184,MN1,Gene Expression,0.16807959965607758,8.881784197001252e-16,3.66086246284634e-14,70,0.17464834450316666,44
ENSG00000176046,NUPR1,Gene Expression,0.16789368820719036,1.5543122344752192e-15,6.295413772813792e-14,168,0.4450183127742187,82
ENSG00000197702,PARVA,Gene Expression,0.16763804953622308,1.3322676295501878e-15,5.411709727685893e-14,88,0.17870740655112435,49
ENSG00000183778,B3GALT5,Gene Expression,0.16752527574460996,0.0,0.0,56,0.10676945824880966,29
ENSG00000063245,EPN1,Gene Expression,0.16732302301342425,2.4424906541753444e-15,9.72416591693559e-14,399,0.8598117103411347,109
ENSG00000055118,KCNH2,Gene Expression,0.16727969431958,0.0,0.0,32,0.06782579540372663,22
ENSG00000009307,CSDE1,Gene Expression,0.167101566732623,4.440892098500626e-16,1.8745380080839693e-14,49,0.08845823566089614,31
ENSG00000166710,B2M,Gene Expression,0.16704667838676102,2.886579864025407e-15,1.1268114265864082e-13,1057,2.43031911589,169
ENSG00000100296,THOC5,Gene Expression,0.16697894703143518,8.881784197001252e-16,3.66086246284634e-14,61,0.12844806737099718,42
ENSG00000176340,COX8A,Gene Expression,0.16676627482991824,2.6645352591003757e-15,1.0518534400290891e-13,582,1.8914786384264652,138
ENSG00000131771,PPP1R1B,Gene Expression,0.16670281678824359,1.1102230246251565e-15,4.536054072039925e-14,151,0.41016911298283154,57
ENSG00000175756,AURKAIP1,Gene Expression,0.16662187285308427,2.886579864025407e-15,1.1268114265864082e-13,624,2.0263741307134233,147
ENSG00000181019,NQO1,Gene Expression,0.16653205440953545,1.7763568394002505e-15,7.112532784958603e-14,209,0.4888070171245202,74
ENSG00000204616,TRIM31,Gene Expression,0.16648892122850187,8.881784197001252e-16,3.66086246284634e-14,136,0.2161971967334208,38
ENSG00000114019,AMOTL2,Gene Expression,0.16633140868462298,4.440892098500626e-16,1.8745380080839693e-14,43,0.09403414711383237,28
ENSG00000125505,MBOAT7,Gene Expression,0.16614138006891047,3.774758283725532e-15,1.4493003448802631e-13,436,1.0918770883549338,120
ENSG00000080031,PTPRH,Gene Expression,0.16608298498403884,1.3322676295501878e-15,5.411709727685893e-14,111,0.18155149164780077,41
ENSG00000110628,SLC22A18,Gene Expression,0.16598205773884303,1.7763568394002505e-15,7.112532784958603e-14,100,0.18462057683812533,43
ENSG00000175416,CLTB,Gene Expression,0.16597850887725715,2.886579864025407e-15,1.1268114265864082e-13,333,0.8409945661750603,101
ENSG00000118640,VAMP8,Gene Expression,0.16592474207462565,2.4424906541753444e-15,9.72416591693559e-14,173,0.34214976554148147,56
ENSG00000101938,CHRDL1,Gene Expression,0.16555233109348144,0.0,0.0,31,0.07134571885308214,21
ENSG00000010256,UQCRC1,Gene Expression,0.16550492591119223,2.6645352591003757e-15,1.0518534400290891e-13,188,0.4010734596692888,80
ENSG00000168143,FAM83B,Gene Expression,0.1654832264225169,1.1102230246251565e-15,4.536054072039925e-14,58,0.12960433139233923,38
ENSG00000115641,FHL2,Gene Expression,0.1653702517855495,3.774758283725532e-15,1.4493003448802631e-13,272,0.5955558666641565,83
ENSG00000140545,MFGE8,Gene Expression,0.1647763769861346,4.884981308350689e-15,1.860275218892026e-13,210,0.629137646931304,99
ENSG00000127554,GFER,Gene Expression,0.16468396033062999,2.6645352591003757e-15,1.0518534400290891e-13,135,0.2227845872093741,54
ENSG00000203485,INF2,Gene Expression,0.16445579152981354,6.217248937900877e-15,2.348477806354256e-13,457,1.175081712696199,123
ENSG00000160190,SLC37A1,Gene Expression,0.16422959550856506,6.661338147750939e-15,2.5094621721124105e-13,325,0.7495316386289825,95
ENSG00000183098,GPC6,Gene Expression,0.163879883538344,3.1086244689504383e-15,1.210118425218651e-13,58,0.12963418158443984,32
ENSG00000116096,SPR,Gene Expression,0.16360491458862164,4.440892098500626e-15,1.6957673533620647e-13,91,0.18508685383419626,49
ENSG00000137076,TLN1,Gene Expression,0.1635374987588439,7.105427357601002e-15,2.6624454275246106e-13,239,0.6798053739391358,102
ENSG00000185499,MUC1,Gene Expression,0.16323754837811494,3.3306690738754696e-15,1.2893921657815146e-13,198,0.6494834918185636,62
ENSG00000115129,TP53I3,Gene Expression,0.16312012628391673,8.43769498715119e-15,3.144836636966404e-13,183,0.3422528941806106,65
ENSG00000114378,HYAL1,Gene Expression,0.1628039550301225,4.440892098500626e-16,1.8745380080839693e-14,54,0.09002708557861117,27
ENSG00000136689,IL1RN,Gene Expression,0.16249493081240687,3.3306690738754696e-15,1.2893921657815146e-13,78,0.12439324071287026,34
ENSG00000184730,APOBR,Gene Expression,0.16243281417719735,5.10702591327572e-15,1.9395626327546325e-13,91,0.18508297269952517,41
ENSG00000169562,GJB1,Gene Expression,0.1622948802271451,2.220446049250313e-16,9.545193538096285e-15,35,0.06762240438039317,22
ENSG00000175785,PRIMA1,Gene Expression,0.1622758292944786,3.552713678800501e-15,1.3715627959975268e-13,31,0.08236798668784233,24
ENSG00000125868,DSTN,Gene Expression,0.16223973954307128,7.327471962526033e-15,2.738325122209062e-13,131,0.32018154625874273,64
ENSG00000157110,RBPMS,Gene Expression,0.1622184305728278,5.551115123125783e-15,2.1025223604185059e-13,77,0.16852682212025746,44
ENSG00000167693,NXN,Gene Expression,0.16190080374956783,7.105427357601002e-15,2.6624454275246106e-13,87,0.22441693916640224,49
ENSG00000105289,TJP3,Gene Expression,0.1618488413355698,3.9968028886505635e-15,1.5303605377472403e-13,65,0.06778934107317977,24
ENSG00000136732,GYPC,Gene Expression,0.16178847791052312,2.886579864025407e-15,1.1268114265864082e-13,42,0.0929272702011924,27
ENSG00000158825,CDA,Gene Expression,0.16147340761164167,1.7763568394002505e-15,7.112532784958603e-14,63,0.09719106443051771,23
ENSG00000167508,MVD,Gene Expression,0.16102465646489764,1.3766765505351941e-14,5.077038205052687e-13,200,0.4479895936435583,78
ENSG00000213719,CLIC1,Gene Expression,0.16083286108210976,2.7533531010703882e-14,9.970410945323107e-13,580,1.271662920751277,133
ENSG00000164111,ANXA5,Gene Expression,0.1604435798669991,2.5979218776228663e-14,9.456435634547234e-13,164,0.41284740959315325,78
ENSG00000169213,RAB3B,Gene Expression,0.16023690486005157,0.0,0.0,35,0.04582837974823179,15
ENSG00000135540,NHSL1,Gene Expression,0.15991669172017436,2.1094237467877974e-14,7.758914537397427e-13,142,0.312350672948849,64
ENSG00000277443,MARCKS,Gene Expression,0.1595765432771569,4.3298697960381105e-14,1.5245928472783438e-12,519,1.349790037376003,148
ENSG00000044574,HSPA5,Gene Expression,0.15957271094620484,4.04121180963557e-14,1.4265375894265207e-12,941,3.0425618466939173,196
ENSG00000085552,IGSF9,Gene Expression,0.15955819682838668,1.021405182655144e-14,3.796809610007742e-13,98,0.1998959892784394,43
ENSG00000167969,ECI1,Gene Expression,0.15948911553662004,3.4861002973229915e-14,1.239954557530061e-12,334,0.9576273226933305,105
ENSG00000077157,PPP1R12B,Gene Expression,0.15933007893392517,3.6415315207705135e-14,1.291960069166531e-12,218,0.5206845442333268,95
ENSG00000128951,DUT,Gene Expression,0.15915377288220361,2.6867397195928788e-14,9.754396484553005e-13,80,0.1913375156167578,50
ENSG00000165072,MAMDC2,Gene Expression,0.15906963558004253,1.2878587085651816e-14,4.76201898201384e-13,31,0.07295945403747882,25
ENSG00000100744,GSKIP,Gene Expression,0.1588824080685988,3.042011087472929e-14,1.0903003421955403e-12,163,0.29995776770025884,60
ENSG00000211892,IGHG4,Gene Expression,0.15879581705149604,8.881784197001252e-16,3.66086246284634e-14,36,0.11579032985442508,17
ENSG00000167081,PBX3,Gene Expression,0.15858502288128992,3.3084646133829665e-14,1.1797664908892848e-12,105,0.29846715699229276,57
ENSG00000204991,SPIRE2,Gene Expression,0.15821689395454958,2.9976021664879227e-14,1.0771383784913269e-12,112,0.2136152141025035,52
ENSG00000187193,MT1X,Gene Expression,0.15806006144283544,2.531308496145357e-14,9.23795762108881e-13,183,0.6967394346022392,78
ENSG00000134138,MEIS2,Gene Expression,0.1576910979920897,2.5091040356528538e-14,9.180831320010207e-13,86,0.2161251480261135,48
ENSG00000137699,TRIM29,Gene Expression,0.15678263919030533,2.9531932455029164e-14,1.0639087440225673e-12,71,0.16434872685622834,38
ENSG00000073712,FERMT2,Gene Expression,0.15664055238347654,8.72635297355373e-14,3.0195335943551105e-12,170,0.5950462418447711,87
ENSG00000137124,ALDH1B1,Gene Expression,0.15655841120453476,3.1530333899354446e-14,1.1272094369019214e-12,77,0.1910271952179325,46
ENSG00000149131,SERPING1,Gene Expression,0.1564081805721461,4.707345624410664e-14,1.6533519193105523e-12,62,0.12903377619754172,36
ENSG00000184828,ZBTB7C,Gene Expression,0.15635873561397498,5.639932965095795e-14,1.9759505143213117e-12,143,0.26462814419248165,49
ENSG00000100243,CYB5R3,Gene Expression,0.15604029940621078,1.0635936575909e-13,3.653235666048743e-12,282,0.7320340536116725,106
ENSG00000183621,ZNF438,Gene Expression,0.15600432646949344,0.0,0.0,10,0.021678664503482804,8
ENSG00000073350,LLGL2,Gene Expression,0.1558639676892362,6.350475700855895e-14,2.2193408097704366e-12,142,0.26483659550193517,54
ENSG00000249992,TMEM158,Gene Expression,0.15556812581957163,7.527312106958561e-14,2.6240734295253053e-12,54,0.12733079854235724,38
ENSG00000187079,TEAD1,Gene Expression,0.1549397674780058,8.482103908136196e-14,2.942282281401501e-12,53,0.10966593790712575,36
ENSG00000145730,PAM,Gene Expression,0.15492739509188766,1.3211653993039363e-13,4.504820415047534e-12,123,0.28079934129114753,66
ENSG00000168528,SERINC2,Gene Expression,0.1544405046614573,1.3433698597964394e-13,4.569413887181384e-12,169,0.29724699937618076,56
ENSG00000136826,KLF4,Gene Expression,0.15436501855156778,9.814371537686384e-14,3.379326848381744e-12,141,0.5073517144912211,50
ENSG00000053918,KCNQ1,Gene Expression,0.15430969778692202,9.325873406851315e-14,3.2190342345717813e-12,92,0.24091550706020956,42
ENSG00000011422,PLAUR,Gene Expression,0.154108435898133,1.219024881038422e-13,4.16668650801767e-12,157,0.33941068566053834,53
ENSG00000154736,ADAMTS5,Gene Expression,0.153936389152162,1.176836406102666e-14,4.363012009291736e-13,24,0.04283995757718188,15
ENSG00000186188,FFAR4,Gene Expression,0.15389593260464896,2.4646951146678475e-14,9.041946946846915e-13,57,0.10708618384182907,22
ENSG00000148346,LCN2,Gene Expression,0.1535452518113975,1.1524114995609125e-13,3.948629524412378e-12,135,0.2714710529555746,49
ENSG00000116260,QSOX1,Gene Expression,0.15353973183601052,2.3669954885008337e-13,7.935663821973848e-12,159,0.3298690582926364,67
ENSG00000143167,GPA33,Gene Expression,0.1535368324182871,3.708144902248023e-14,1.3122712792955503e-12,94,0.3142837851607295,36
ENSG00000181789,COPG1,Gene Expression,0.15347610390939856,3.2107649872159527e-13,1.0662478798778285e-11,433,1.120215647599536,133
ENSG00000185567,AHNAK2,Gene Expression,0.15346336701207242,7.571721027943568e-14,2.6330049252010213e-12,46,0.11486810080291829,31
ENSG00000142669,SH3BGRL3,Gene Expression,0.15252930082794655,3.963496197911809e-13,1.3069278992361432e-11,216,0.4293056988931361,76
ENSG00000152601,MBNL1,Gene Expression,0.15246946773423717,1.4299672557172016e-13,4.8521939761793855e-12,63,0.13517324387968715,38
ENSG00000129521,EGLN3,Gene Expression,0.15167037098925507,3.6703973194107675e-13,1.2131355668448701e-11,154,0.39048601475334427,55
ENSG00000122641,INHBA,Gene Expression,0.15129098270613306,2.7267077484793845e-13,9.076504129973893e-12,47,0.12642175932815106,32
ENSG00000128298,BAIAP2L2,Gene Expression,0.15116688565582392,1.894040480010517e-13,6.395923683582503e-12,71,0.1631782096484225,36
ENSG00000158747,NBL1,Gene Expression,0.15090307976119732,8.657519146026971e-13,2.8149993807986536e-11,572,1.357767291645917,150
ENSG00000091436,MAP3K20,Gene Expression,0.15044829234579135,5.475619957451272e-13,1.7887025194340822e-11,86,0.2084632403897369,53
ENSG00000005884,ITGA3,Gene Expression,0.14929468074148594,1.1790568521519162e-12,3.781076138685802e-11,250,0.48297394223586676,87
ENSG00000136059,VILL,Gene Expression,0.14924614947519846,4.3209880118411093e-13,1.4214630515948664e-11,81,0.20048371605504567,38
ENSG00000165140,FBP1,Gene Expression,0.1492052926602763,4.716227408607665e-13,1.544233899631491e-11,78,0.25257552858127164,40
ENSG00000101311,FERMT1,Gene Expression,0.1491905888987443,2.3803181647963356e-13,7.961283713951277e-12,67,0.17124394828278222,38
ENSG00000169876,MUC17,Gene Expression,0.14903954974700864,2.4291679778798425e-13,8.10532381952574e-12,54,0.1074017899943338,24
ENSG00000011028,MRC2,Gene Expression,0.14856256835314235,9.845457782375888e-13,3.193848272273512e-11,115,0.3300151567812467,57
ENSG00000180061,TMEM150B,Gene Expression,0.14835088481936418,2.19824158875781e-13,7.387567775743873e-12,40,0.06394406788333498,24
ENSG00000197409,HIST1H3D,Gene Expression,0.14829498954028264,1.007416372544867e-12,3.260492620056297e-11,77,0.17759149969892704,42
ENSG00000115295,CLIP4,Gene Expression,0.14828854484640086,4.4919623576333834e-13,1.4742473180298417e-11,38,0.07082952233740332,22
ENSG00000139044,B4GALNT3,Gene Expression,0.14817357114533422,2.1826984664130578e-13,7.352965458728988e-12,24,0.030842755455191835,17
ENSG00000277586,NEFL,Gene Expression,0.1480912134524449,1.7763568394002505e-15,7.112532784958603e-14,5,0.01337409177354236,5
ENSG00000133104,SPART,Gene Expression,0.14801905980100374,1.5520917884259688e-13,5.253868193961722e-12,18,0.033641453629433646,14
ENSG00000169715,MT1E,Gene Expression,0.1479988868066924,1.5993872892750005e-12,5.0824973859183345e-11,212,0.5873054248094646,87
ENSG00000151914,DST,Gene Expression,0.14704406897070002,2.042810365310288e-12,6.41882162768125e-11,114,0.2795868039356747,64
ENSG00000063046,EIF4B,Gene Expression,0.14673795001820564,2.468247828346648e-12,7.703791774265017e-11,304,0.7370091616408244,118
ENSG00000172831,CES2,Gene Expression,0.14663102841321649,2.8494984150029268e-12,8.854295074911532e-11,236,0.4525370883760282,74
ENSG00000132613,MTSS2,Gene Expression,0.14647728125459927,1.3717915692268434e-12,4.369156147987497e-11,72,0.1539344558275191,43
ENSG00000141448,GATA6,Gene Expression,0.1461032422957216,1.1228795671058833e-12,3.6091821682160205e-11,104,0.33087021505954883,52
ENSG00000135424,ITGA7,Gene Expression,0.1458372428080303,1.9311219290329973e-12,6.081515216509758e-11,73,0.15634385418807048,38
